oid,dataset_id,provider_name,Species,common_name,lat,lon,date,year,date_string
17813157,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.29,162,1/2/2008,2008,20080102
17813158,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.39,162.3,7/11/2012,2012,20120711
17813159,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.39,162.0,12/10/2011,2011,20111210
17813161,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.5,162.5,1/2/2008,2008,20080102
17813162,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36,162.5,12/14/2011,2011,20111214
17813163,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36,162.6,12/14/2011,2011,20111214
17813164,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36,162.8,12/18/2011,2011,20111218
17813165,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.29,162.5,12/8/2011,2011,20111208
17813168,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.5,162.1,1/6/2008,2008,20080106
17813169,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.60,162.3,1/12/2008,2008,20080112
17813170,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.70,162,1/10/2008,2008,20080110
17813171,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.70,162.1,12/8/2011,2011,20111208
17813173,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.70,162.1,12/6/2011,2011,20111206
17813174,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.79,162.4,1/24/2011,2011,20110124
17813175,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37,162.0,12/21/2007,2007,20071221
17813176,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.60,162.5,1/12/2008,2008,20080112
17813178,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.70,162.5,1/24/2011,2011,20110124
17813179,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37,162.6,5/31/2001,2001,20010531
17813180,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.20,163.4,12/13/2011,2011,20111213
17813183,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.20,163.0,12/20/2011,2011,20111220
17813184,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.29,163.4,12/25/2007,2007,20071225
17813192,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.10,163.6,1/3/2012,2012,20120103
17813195,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.5,163.5,12/15/2007,2007,20071215
17813196,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.60,163.8,12/19/2007,2007,20071219
17813197,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.79,163.9,12/18/2012,2012,20121218
17813199,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.89,163.8,12/6/2011,2011,20111206
17813201,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.20,164.0,7/6/2012,2012,20120706
17813204,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.20,164.1,7/6/2012,2012,20120706
17813206,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.10,164.8,5/26/2001,2001,20010526
17813207,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.20,164.5,3/16/2008,2008,20080316
17813208,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.20,164.9,5/26/2001,2001,20010526
17813210,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.70,164.0,12/25/2011,2011,20111225
17813211,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.70,164.1,12/25/2011,2011,20111225
17813216,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37,164.4,2/10/2012,2012,20120210
17813217,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.5,164.9,12/18/2011,2011,20111218
17813218,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.70,164.8,6/10/2009,2009,20090610
17813220,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.89,165,7/18/2008,2008,20080718
17813221,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37,164.8,11/24/2010,2010,20101124
17813222,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37,160.3,7/10/2010,2010,20100710
17813226,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.20,160.5,7/8/2010,2010,20100708
17813227,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.39,160.3,7/8/2010,2010,20100708
17813228,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.39,160.4,7/13/2010,2010,20100713
17813229,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37,160.8,6/22/2009,2009,20090622
17813230,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.10,160.8,7/16/2012,2012,20120716
17813232,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.29,160.5,1/21/2012,2012,20120121
17813235,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.5,160.5,7/13/2010,2010,20100713
17813237,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.89,160.1,6/16/2013,2013,20130616
17813240,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.60,160.6,12/20/2011,2011,20111220
17813241,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.60,161,6/15/2010,2010,20100615
17813243,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.79,160.9,12/7/2007,2007,20071207
17813244,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37,161.5,12/17/2007,2007,20071217
17813248,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.10,161.8,1/2/2008,2008,20080102
17813250,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.20,161.5,12/16/2011,2011,20111216
17813251,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.29,161.6,12/28/2011,2011,20111228
17813253,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.29,161.5,12/28/2011,2011,20111228
17813255,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.5,161.8,12/28/2011,2011,20111228
17813256,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.60,161,6/15/2010,2010,20100615
17813257,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.79,161.1,12/7/2007,2007,20071207
17813258,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38,161.0,12/8/2011,2011,20111208
17813261,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.70,161.6,6/24/2010,2010,20100624
17813262,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.70,161.9,6/21/2010,2010,20100621
17813263,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.70,161.6,6/24/2010,2010,20100624
17813267,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.79,161.6,6/24/2010,2010,20100624
17813269,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.89,161.8,12/11/2009,2009,20091211
17813275,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.10,162.5,12/4/2011,2011,20111204
17813276,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.39,162.1,11/30/2011,2011,20111130
17813277,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.39,162.1,11/30/2011,2011,20111130
17813278,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.5,162.0,11/30/2011,2011,20111130
17813280,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.20,162.5,7/4/2009,2009,20090704
17813281,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.20,162.5,7/4/2009,2009,20090704
17813282,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.29,163,1/2/2012,2012,20120102
17813285,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.5,162.3,12/23/2011,2011,20111223
17813286,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.60,162.4,6/30/2010,2010,20100630
17813291,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.70,162.4,12/11/2007,2007,20071211
17813292,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.60,162.5,12/2/2011,2011,20111202
17813295,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.70,162.1,6/30/2010,2010,20100630
17813296,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.70,162.1,6/30/2010,2010,20100630
17813297,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.79,162.4,11/1/2009,2009,20091101
17813298,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.79,162.4,12/8/2011,2011,20111208
17813299,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38,162.3,12/18/2011,2011,20111218
17813300,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.89,162.3,12/18/2011,2011,20111218
17813303,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.60,162.8,7/20/2009,2009,20090720
17813304,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.5,162.9,11/1/2009,2009,20091101
17813305,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.70,162.5,12/2/2011,2011,20111202
17813306,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.60,162.5,1/2/2012,2012,20120102
17813308,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.60,162.8,11/1/2009,2009,20091101
17813309,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.70,163,6/5/2013,2013,20130605
17813310,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.79,162.5,12/8/2011,2011,20111208
17813312,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.89,162.6,11/30/2011,2011,20111130
17813313,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38,162.8,7/26/2012,2012,20120726
17813314,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38,163,7/26/2012,2012,20120726
17813315,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.29,163,1/2/2012,2012,20120102
17813316,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.29,163,1/30/2012,2012,20120130
17813317,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.39,163.1,12/10/2011,2011,20111210
17813318,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.5,163.3,6/4/2013,2013,20130604
17813326,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.10,163.9,11/18/2011,2011,20111118
17813331,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.5,163.9,7/21/2012,2012,20120721
17813334,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.5,163.0,6/4/2013,2013,20130604
17813338,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.60,163.5,6/26/2009,2009,20090626
17813346,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.79,163.1,6/3/2001,2001,20010603
17813347,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.79,163.3,11/18/2011,2011,20111118
17813348,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.89,163.1,11/18/2011,2011,20111118
17813349,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.79,163.1,11/18/2011,2011,20111118
17813350,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.79,163.5,11/5/2009,2009,20091105
17813351,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38,163,7/26/2012,2012,20120726
17813353,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38,163.3,11/7/2009,2009,20091107
17813354,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.60,163.5,7/21/2012,2012,20120721
17813357,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.5,163.9,7/21/2012,2012,20120721
17813362,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.60,163.6,6/3/2001,2001,20010603
17813368,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37,164.4,6/22/2009,2009,20090622
17813369,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.29,164.1,11/23/2011,2011,20111123
17813372,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.39,164.3,11/23/2011,2011,20111123
17813373,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.29,164.3,11/23/2011,2011,20111123
17813374,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.39,164.5,7/20/2008,2008,20080720
17813376,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.20,164.9,4/23/2008,2008,20080423
17813381,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.5,164.5,1/7/2012,2012,20120107
17813382,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.70,164.1,8/10/2013,2013,20130810
17813383,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.79,164.4,8/10/2013,2013,20130810
17813386,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.60,164.9,11/28/2011,2011,20111128
17813387,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.70,164.5,6/5/2001,2001,20010605
17813388,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.70,164.8,7/22/2008,2008,20080722
17813389,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.10,160.1,7/21/2012,2012,20120721
17813390,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.10,160.0,7/21/2012,2012,20120721
17813391,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.10,160.0,7/21/2012,2012,20120721
17813393,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.20,160.5,12/3/2009,2009,20091203
17813394,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.20,160.0,1/23/2012,2012,20120123
17813397,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.39,160.1,12/7/2011,2011,20111207
17813398,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.5,160.1,6/10/2009,2009,20090610
17813399,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.10,161,12/8/2011,2011,20111208
17813400,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.29,160.8,6/6/2009,2009,20090606
17813401,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.20,160.9,12/18/2011,2011,20111218
17813403,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.5,160.9,11/26/2011,2011,20111126
17813404,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.39,160.9,11/26/2011,2011,20111126
17813415,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.10,161,12/8/2011,2011,20111208
17813416,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.10,161.4,6/2/2009,2009,20090602
17813420,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.29,161.0,11/20/2011,2011,20111120
17813423,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.29,161.1,11/29/2009,2009,20091129
17813424,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.20,161.5,6/11/2013,2013,20130611
17813425,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.29,161,11/8/2011,2011,20111108
17813426,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.29,161.0,11/9/2009,2009,20091109
17813430,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.39,161.4,11/20/2011,2011,20111120
17813435,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38,161.6,12/9/2007,2007,20071209
17813436,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.20,161.5,6/11/2013,2013,20130611
17813438,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.39,161.5,12/24/2011,2011,20111224
17813441,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.39,161.9,11/13/2011,2011,20111113
17813442,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.70,161.1,11/13/2011,2011,20111113
17813447,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.60,161.9,11/21/2011,2011,20111121
17813450,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,38.89,161.8,7/8/2009,2009,20090708
